央视直播,#genre#
停不了的爱,http://api.zui7.com:90/xg.php?id=v0300f220000c00lsoqpf3l8ugnpj1f0
门徒2007,http://api.zui7.com:90/xg.php?id=v0300fa00000btplnn9tu3d54f3lkebg
赌城大亨之新哥传奇,http://api.zui7.com:90/xg.php?id=v0200f9b0000bt9lbs3q6ib7074tcrbg
王牌逗王牌,http://api.zui7.com:90/xg.php?id=v0300fdb0000bt5to8lfarrrllnh5sgg
人潮汹涌,https://vip.ffzy-play.com/20221018/1947_3d44a6ed/index.m3u8
洪金宝辑,#genre#
笑傲江湖2025,https://vip.dytt-live.com/20250430/5311_be3b0b54/index.m3u8
九龙城寨之围城,https://svip.high22-playback.com/20240621/3795_dafe0bdd/index.m3u8
王牌替身,https://vip.dytt-live.com/20250504/5700_84f5ddd7/index.m3u8
鬼咬鬼,https://vip.ffzy-play7.com/20221208/8822_26a70529/index.m3u8
过埠新娘,https://vip.lzcdn2.com/20220406/2258_b526139c/index.m3u8
黄飞鸿之英雄有梦,http://api.zui7.com:90/xg.php?id=v0200f400000btop8s43orl50qtm6r50
飞龙猛将,http://api.zui7.com:90/xg.php?id=v0300f6b0000bv1h0nfrlr42152bem0g
杂家小子,http://api.zui7.com:90/xg.php?id=v0200f550000bv0gufbfmjfsiouv33k0
搏命单刀夺命枪,https://vip.ffzy-play7.com/20221208/8546_fa0622b4/index.m3u8
拳神,https://vip.lzcdn2.com/20220525/7698_d4572ec8/index.m3u8
一刀倾城,https://vip.ffzy-play6.com/20221129/9404_6258c24c/index.m3u8
皇家师姐,http://api.zui7.com:90/xg.php?id=v0200f2d0000btuqhtuladqktbk82fr0
中国最后一个太监,http://api.zui7.com:90/xg.php?id=v0200fb30000bto938qbhpji19dqmj3g
恶战,http://api.zui7.com:90/xg.php?id=v0200f570000btnls12u42phdsjh38m0
奇谋妙计五福星,http://api.zui7.com:90/xg.php?id=v0300fdf0000btmacof7lf0gf2ei954g
笑功震武林,http://api.zui7.com:90/xg.php?id=v0300f600000btm9jq7kenenjf496ng0
杀手狂龙,http://api.zui7.com:90/xg.php?id=v0300f2b0000btlgqsh04g9asbc32pag
鬼打鬼,http://api.zui7.com:90/xg.php?id=v0300fa00000btl1p09bj9gcll4q3k0g
倚天屠龙记之魔教教主,http://api.zui7.com:90/xg.php?id=v0300fbe0000btkrac48vr8tvrcvu1fg
火烧岛,http://api.zui7.com:90/xg.php?id=v0200faf0000btkbigr5j22kd3jrjflg
八両金,http://api.zui7.com:90/xg.php?id=v0300f3f0000btflbefbj2ifh691ja7g
龙虎武师,https://vip.ffzy-play6.com/20221124/7972_7d6545a3/index.m3u8
夺帅,http://api.zui7.com:90/xg.php?id=v0300fb30000bte6mjq1c7ro8eft1fng
绝色武器,http://api.zui7.com:90/xg.php?id=v0300f0c0000btdptfu3amhh9n8unp20
富贵兵团,http://api.zui7.com:90/xg.php?id=v0200f230000btcd5v4b5icki3qngj00
霹雳大喇叭,https://vip.dytt-kan.com/20251120/10627_34640154/index.m3u8
荡寇风云,http://api.zui7.com:90/xg.php?id=v0200f3b0000bt9lqgvni1fb0rmtnqp0
艳窟神探,https://vip.ffzy-play6.com/20221128/9227_8087daca/index.m3u8
叶问2：宗师传奇,http://api.zui7.com:90/xg.php?id=v0300f030000bt8cp117b1dv1sqc1cf0
叶问前传,http://api.zui7.com:90/xg.php?id=v0300fbe0000bt8chg0d7jis0t852rt0
七人乐队,https://vip.ffzy-play6.com/20221115/7057_a469d3f3/index.m3u8
七小福,http://api.zui7.com:90/xg.php?id=v0200fa50000bt3m379ul0fpjgobne0g
灵幻先生,http://api.zui7.com:90/xg.php?id=v0300f6d0000bt18c0p46mrvl2v0mm6g
三国之见龙卸甲,http://api.zui7.com:90/xg.php?id=v0300fea0000bt8f8ln436vd7g105igg
大上海,https://vip.ffzy-play6.com/20221126/8327_89044d87/index.m3u8
花飞满城春,http://api.zui7.com:90/xg.php?id=v0200f3b0000bup5pkfe2k41bjqdpog0
五福星撞鬼,http://api.zui7.com:90/xg.php?id=v0300fac0000bv3kc18bjfe94l5u7430
蜀山传,http://api.zui7.com:90/xg.php?id=v0200fea0000btm9kosrak4m9hdho2tg
咸鱼翻生,https://vip.dytt-kan.com/20251120/10640_2cb274e6/index.m3u8
标错参,https://vip.dytt-kan.com/20251125/10674_85ffb002/index.m3u8
快餐车,http://api.zui7.com:90/xg.php?id=v0300fbb0000btdpk1b33b9btc1h7ahg
杀破狼,http://api.zui7.com:90/xg.php?id=v0200f9c0000bt9l2kjmsgftouj0kio0
林世荣,http://api.zui7.com:90/xg.php?id=v0300f540000btm47oftchf7ou688090
中泰拳坛生死战,https://vip.dytt-kan.com/20250614/730_d5cfead9/index.m3u8
群龙戏凤,https://svip.ryplay15.com/20250421/44_28479120/index.m3u8
东方秃鹰,https://vip.ffzy-play7.com/20221209/9044_d3e0dbd4/index.m3u8
豪门夜宴,https://vip.ffzy-play.com/20221204/29458_3909f6d0/index.m3u8
功夫厨神,https://svip.high21-playback.com/20241008/39266_b90264c5/index.m3u8
福星高照,https://vip.ffzy-play6.com/20221128/8904_328483ba/index.m3u8
夏日福星,https://vip.ffzy-play7.com/20230118/11937_84244e52/index.m3u8
双子神偷,https://vip.ffzy-play6.com/20221127/8712_7c8afb26/index.m3u8
人吓人,https://vip.ffzy-play7.com/20230131/12897_66998969/index.m3u8
死亡游戏,http://api.zui7.com:90/xg.php?id=v0300f350000bv0bvh5f84fffbrej0f0
画皮之阴阳法王,https://vip.ffzy-play6.com/20221112/6372_478fbcc6/index.m3u8
败家仔,https://svip.ryplay15.com/20250620/6222_b777fa80/index.m3u8
猛鬼入侵黑社会,https://v.cdnlz19.com/20240410/26916_a792b2eb/index.m3u8
洪福齐天,https://v.cdnlz19.com/20240215/15960_03ecf134/index.m3u8
富贵列车,https://vip.ffzy-play7.com/20221206/8232_7462fce8/index.m3u8
最佳福星,https://vip.ffzy-play7.com/20221208/9011_404faaa6/index.m3u8
瘦虎肥龙,http://api.zui7.com:90/xg.php?id=v0300fdb0000btedu71ucgba1095h6h0
破戒,https://vip.ffzy-play6.com/20221128/9079_00447336/index.m3u8
A计划,https://vip.ffzy-play7.com/20221115/4631_7c6bb09a/index.m3u8
蜀山：新蜀山剑侠,https://svip.ryplay15.com/20250618/5962_cfe2b324/index.m3u8
乱世儿女,https://svip.ryplay15.com/20250616/5757_ca6d053a/index.m3u8
猫头鹰与小飞象,http://api.zui7.com:90/xg.php?id=v0300f250000c1873sjao9dbg8tt9ejg
大侠胡金铨,https://vip.ffzy-play7.com/20230503/23774_052508a6/index.m3u8
我的特工爷爷,http://api.zui7.com:90/xg.php?id=v0200f780000btfp86ti3rulufhhjarg
提防小手,https://vip.ffzy-play7.com/20221209/9164_1db5b92a/index.m3u8
龙的心,https://vip1.lz-cdn1.com/20220404/939_9544c2ec/index.m3u8
锦衣卫,https://vip.dytt-kan.com/20250803/3143_0afa92fc/index.m3u8
李连杰辑,#genre#
冒险王2023,https://super.ffzy-online6.com/20231217/23321_e130c285/index.m3u8
杀手之王,https://vip.dytt-kan.com/20250808/3287_946e3ece/index.m3u8
中华英雄,http://api.zui7.com:90/xg.php?id=v0300f230000buokjv16k6f0ns0og4ng
笑傲江湖2：东方不败,https://vip.lzcdn2.com/20220407/2587_751602ef/index.m3u8
黄飞鸿之铁鸡斗蜈蚣,http://api.zui7.com:90/xg.php?id=v0300f820000bu1gd4k2sfagf8iiu8d0
黄飞鸿3：狮王争霸,http://api.zui7.com:90/xg.php?id=v0300f030000btkragn9dh0d0fr09ig0
黄飞鸿之三：狮王争霸,https://vip.ffzy-play7.com/20221208/8912_33f3c8a9/index.m3u8
黄飞鸿之二：男儿当自强,https://vip.ffzy-play7.com/20221208/8833_825d6b86/index.m3u8
黄飞鸿1991,https://cdn.yzzy29-play.com/20251029/7091_32834780/index.m3u8
投名状,http://api.zui7.com:90/xg.php?id=v0300fb40000bto3gne73s72erm2onr0
狼犬丹尼,http://api.zui7.com:90/xg.php?id=v0200f2d0000btmnr1gb1l5fj3loh5r0
游侠李连杰,http://api.zui7.com:90/xg.php?id=v0300f6c0000btm2rue280vkpdajqlug
精武英雄,http://api.zui7.com:90/xg.php?id=v0300f4e0000btm2a5cj0srkqjpustl0
龙在天涯1989,http://api.zui7.com:90/xg.php?id=v0200f0d0000btm252dqjqfit9eqtp80
方世玉续集,https://cdn.yzzy28-play.com/20250830/13425_871f7086/index.m3u8
倚天屠龙记之魔教教主,http://api.zui7.com:90/xg.php?id=v0300fbe0000btkrac48vr8tvrcvu1fg
敢死队,http://api.zui7.com:90/xg.php?id=v0300f330000btgqocvcba8ctsq48ne0
中南海保镖,http://api.zui7.com:90/xg.php?id=v0300f570000btevv1vhcsoj8t4k844g
不二神探,http://api.zui7.com:90/xg.php?id=v0300f6e0000bte6gmkf43g1jd4j0ssg
花木兰2020,http://api.zui7.com:90/xg.php?id=v0300f880000bt92b4jek50s5307jne0
黑侠,http://api.zui7.com:90/xg.php?id=v0300ff10000btcd8vf5v4d2tem9qf8g
龙门飞甲2011,http://api.zui7.com:90/xg.php?id=v0300f7f0000bthflo51i0rvjdcmd1n0
功夫之王,http://api.zui7.com:90/xg.php?id=v0300f690000bt7j8kia6r2ql9ap4d80
敢死队2,http://api.zui7.com:90/xg.php?id=v0200fed0000btkos0mdbl27fqcp48u0
木乃伊3,http://api.zui7.com:90/xg.php?id=v0200fd60000btb1jv3pt1jfhbksctng
少林小子,http://api.zui7.com:90/xg.php?id=v0200f950000btgdchgckilieflfaaf0
少林寺,http://api.zui7.com:90/xg.php?id=v0300f930000bt7rdfjcfhir5sj9f67g
南北少林,http://api.zui7.com:90/xg.php?id=v0300fd50000btblqmlmufbi2ofumo4g
功守道,https://vip.ffzy-play6.com/20221203/9501_6e2048fc/index.m3u8
给爸爸的信,http://api.zui7.com:90/xg.php?id=v0300f100000bup5pe7jk912bjdn96lg
新少林五祖,https://vip.ffzy-play6.com/20221128/9219_a47797ab/index.m3u8
霍元甲,https://vip.ffzy-play2.com/20221021/234_50a8a4b6/index.m3u8
冒险王,https://vip.ffzy-play7.com/20221112/3585_686bbaf4/index.m3u8
鼠胆龙威,https://vip.ffzy-play6.com/20221112/6061_5d328bce/index.m3u8
龙门飞甲纪录片,https://vip.ffzy-play6.com/20221023/1257_c72e9353/index.m3u8
太极张三丰,https://vip.lzcdn2.com/20220525/7591_59345f29/index.m3u8
英雄2020,https://vip.dytt-kan.com/20250809/3340_f471223d/index.m3u8
白蛇传说李连杰,https://vip.dytt-kan.com/20250608/493_2f55707d/index.m3u8
致命罗密欧,https://svip.ryplay15.com/20250609/4972_0e1025ba/index.m3u8
龙之吻,https://vip.ffzy-play7.com/20221227/10055_e45b1458/index.m3u8
东方巨龙,https://vip.ffzy-play6.com/20221117/7362_01e144e6/index.m3u8
封神传奇2016,http://api.zui7.com:90/xg.php?id=v0300f420000bt4adsg27gh93nm4c590
龙潭虎穴,https://svip.ryplay15.com/20250611/5249_3384e626/index.m3u8
海洋天堂,https://vip.ffzy-play2.com/20221021/201_4cd6fbb1/index.m3u8
宇宙追缉令,https://vip1.lz-cdn7.com/20230124/13726_c786700f/index.m3u8
王宝强辑,#genre#
唐探1900,https://vip.dytt-live.com/20250430/5278_82f292a2/index.m3u8
唐人街探案,http://api.zui7.com:90/xg.php?id=v0300f690000bt7jr1reuf23e60nrpp0
唐人街探案2,http://api.zui7.com:90/xg.php?id=v0200f320000bt7jr0dkpp87dj18gqtg
唐人街探案3,http://api.zui7.com:90/xg.php?id=v0300fd30000c0k2s8s8su0600suh590
八角笼中,https://vip.dytt-live.com/20250503/5636_203cb085/index.m3u8
冰封侠：时空行者,https://svip.ryplay15.com/20250526/3605_8a5d9f3f/index.m3u8
一出好戏,https://vip.ffzy-play.com/20221015/949_ecf3b061/index.m3u8
大兵小将,https://vip.dytt-live.com/20250417/4226_82edc5c9/index.m3u8
大胃王,https://vod.guoluche.com/20240725/9MznEb7n/index.m3u8
Hello！树先生,https://vip.ffzy-play6.com/20221019/130_28e143c8/index.m3u8
人在囧途,https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8
人再囧途之泰囧,http://api.zui7.com:90/xg.php?id=v0200f770000bt8g9lpeqtk9502rm0h0
天下无贼,https://vip.ffzy-play6.com/20221018/39_d0036fb2/index.m3u8
火龙对决,https://vip.ffzy-play2.com/20221021/230_7c040afc/index.m3u8
高海拔之恋2,https://svip.ryplay15.com/20250501/1045_fab6b07f/index.m3u8
一个人的武林,https://vip1.lz-cdn1.com/20220426/3486_406a1042/index.m3u8
神通乡巴佬,https://vip.ffzy-play6.com/20221126/8361_bed74783/index.m3u8
反转人生,https://vip.ffzy-online.com/20221017/897_dea30c1c/index.m3u8
祖宗十九代,http://api.zui7.com:90/xg.php?id=v0200f3b0000btbgfhfni1fb0rnmm650
大闹天竺,http://api.zui7.com:90/xg.php?id=v0300f5a0000bt88ouo3f30j3utsr560
李米的猜想,http://api.zui7.com:90/xg.php?id=v0200fc30000bv2a1e78oke9s7k45v6g
新喜剧之王,http://api.zui7.com:90/xg.php?id=v0300fab0000bt9qa9h5oq21dteijo8g
奔跑吧！兄弟,https://vip.ffzy-play7.com/20230129/12620_15b21da2/index.m3u8
最爱,https://bfikuncdn.com/20221106/t45agLMb/index.m3u8
越来越好之村晚,https://svip.ryplay15.com/20250508/1791_3c60334a/index.m3u8
冰封：重生之门,https://vip.ffzy-play7.com/20221028/421_aa257ab3/index.m3u8
盲井,https://vip.ffzy-play7.com/20230411/22142_a5d6460c/index.m3u8
集结号,http://api.zui7.com:90/xg.php?id=v0300f550000btkbd324cp30tntsoj8g
道士下山,http://api.zui7.com:90/xg.php?id=v0300f6f0000bup8feje2lf1h6ujqeo0
不可思异,http://api.zui7.com:90/xg.php?id=v0300f4f0000bup6tq7fg0ohi534aclg
天注定,http://api.zui7.com:90/xg.php?id=v0200f740000bua0he78pv7vebrusahg
追凶2012,http://api.zui7.com:90/xg.php?id=v0300fee0000c082s4r9nc9emcuc8tr0
烈火男儿之超级英雄,https://vip.ffzy-play7.com/20221102/1019_2e505c32/index.m3u8
烈火男儿之了不起的消防兵,https://vip.ffzy-play7.com/20230406/21302_87f59804/index.m3u8
烈火男儿之隐患,https://vip.ffzy-play7.com/20230407/21370_e68c32ae/index.m3u8
烈火男儿之金斧头,https://vod.guoluche.com/20230804/AsC8qxr9/index.m3u8
烈火男儿之队长的故事,https://vip.ffzy-play6.com/20221103/3829_1dac798e/index.m3u8
烈火男儿之荣誉,https://vod.healthcareqh.com/20230803/TsAO0KCO/index.m3u8
少林寺之得宝传奇,http://api.zui7.com:90/xg.php?id=v0d00f230000c0kgagggk4jmokh7a91g
释小龙辑,#genre#
保镖2024,https://vip.dytt-kan.com/20250731/3033_272e1170/index.m3u8
捉刀人,https://vip.dytt-cine.com/20250521/25508_10040e35/index.m3u8
打黑,https://svip.high21-playback.com/20240822/38358_624f08a5/index.m3u8
醉后一拳,https://svip.high21-playback.com/20240803/37992_a525a48c/index.m3u8
逃学神探,https://vip.ffzy-play5.com/20221215/4042_aa375b7a/index.m3u8
赌圣2：街头赌圣,http://api.zui7.com:90/xg.php?id=v0300f1e0000bv0g2unrrqljmmbm7qbg
夺宝英雄,https://vip.ffzy-online1.com/20240415/47462_d1647820/index.m3u8
火线追凶之掘墓人,http://api.zui7.com:90/xg.php?id=v0300f1b0000btnie3baocn527f538l0
龙在少林,http://api.zui7.com:90/xg.php?id=v0300f1b0000btm9dpcgf0eai5bnob1g
笑林小子,http://api.zui7.com:90/xg.php?id=v0300f330000btjhihp9vrssfq3glemg
笑林小子2：新乌龙院,http://api.zui7.com:90/xg.php?id=v0300ff30000btiqkq25a0j4ug6p48f0
新乌龙院2无敌反斗星,http://api.zui7.com:90/xg.php?id=v0200f2f0000btevknt9l9gom7ckq3ig
真味小和尚,http://api.zui7.com:90/xg.php?id=v0300fa10000btgshsvnvfemmcshll80
火线追凶之死亡地带,https://svip.ryplay15.com/20250426/541_c8b5014f/index.m3u8
十兄弟,http://api.zui7.com:90/xg.php?id=v0300f9b0000btm78nd91uuo6ashl8g0
中国龙,http://api.zui7.com:90/xg.php?id=v0300fab0000btee6o15oq21dtab7b90
我为花狂,https://vip.ffzy-play2.com/20221107/560_09b4dd73/index.m3u8
魔忍狂刀,https://svip.ryplay15.com/20250423/238_f7528ce1/index.m3u8
爱笑种梦室之东北佳人,https://svip.ryplay15.com/20250601/4135_ad968031/index.m3u8
日本少林,https://svip.ryplay15.com/20250609/4996_d86611b1/index.m3u8
天庭外传,https://cdn.yzzy29-play.com/20250727/429_75fc093c/index.m3u8
听见下雨的声音,https://vip.ffzy-play6.com/20221022/868_c3f9b378/index.m3u8
燕赤霞猎妖传,http://api.zui7.com:90/xg.php?id=v0300fa10000c1asv8bjle9mlml6anj0
吴孟达辑,#genre#
变体,https://svipsvip.ffzy-online5.com/20240525/27727_d2f854e9/index.m3u8
毒。诫,http://api.zui7.com:90/xg.php?id=v0300fbb0000btq1gl6280vr3ff94kmg
一品爵爷,http://api.zui7.com:90/xg.php?id=v0300f540000bto6vkntchf7ou0pmir0
扫黑行动2022,https://vip.ffzy-play5.com/20221223/4516_35d91fad/index.m3u8
济公1993,https://vip.dytt-kan.com/20250919/5711_c10f4888/index.m3u8
与龙共舞,http://api.zui7.com:90/xg.php?id=v0300fb40000bv2f1apdp50g98telr60
武状元苏乞儿,http://api.zui7.com:90/xg.php?id=v0200ffb0000bv2f0sr4r2mc4ribm8bg
赌圣2：街头赌圣,http://api.zui7.com:90/xg.php?id=v0300f1e0000bv0g2unrrqljmmbm7qbg
群星会1992,http://api.zui7.com:90/xg.php?id=v0200f110000butsa5evh7q11l7p1dbg
都市情缘,https://v.cdnlz19.com/20240512/33691_f4279863/index.m3u8
臭屁王,https://vod.guoluche.com/20240813/xqpJ8Qxr/index.m3u8
五亿探长雷洛传1：雷老虎,https://vip.ffzy-online.com/20221015/672_cd3f2629/index.m3u8
车神1992,http://api.zui7.com:90/xg.php?id=v0300f090000btsa6ljn90cqp83ln3bg
窃听风云3,http://api.zui7.com:90/xg.php?id=v0300f4e0000btnicrjvt5gusp4l06v0
大人物2011,http://api.zui7.com:90/xg.php?id=v0300fbe0000btmbikoai0darcini0k0
整蛊专家,http://api.zui7.com:90/xg.php?id=v0300fca0000btlikmei3fhq7c77m010
义胆雄心,http://api.zui7.com:90/xg.php?id=v0200fce0000btl01iqe0lne62vuglu0
江湖最後一個大佬,http://api.zui7.com:90/xg.php?id=v0300f070000btkpctqpmp84s0pt1sf0
苏乞儿1993,https://svip.ryplay15.com/20250614/5537_08a6c3e7/index.m3u8
笑林小子2：新乌龙院,http://api.zui7.com:90/xg.php?id=v0300ff30000btiqkq25a0j4ug6p48f0
表哥我来也,http://api.zui7.com:90/xg.php?id=v0300f840000btgsl1lj7frcu97qdh2g
真味小和尚,http://api.zui7.com:90/xg.php?id=v0300fa10000btgshsvnvfemmcshll80
黄飞鸿笑传,http://api.zui7.com:90/xg.php?id=v0200faa0000btfoo9jpmb3itdt73i3g
江湖最后一个大佬,http://api.zui7.com:90/xg.php?id=v0300fdb0000btev5ahucgba109iuoug
中国龙,http://api.zui7.com:90/xg.php?id=v0300fab0000btee6o15oq21dtab7b90
与妻书,https://vip.ffzy-play6.com/20221024/1622_e0ca9b5f/index.m3u8
人间·小团圆,http://api.zui7.com:90/xg.php?id=v0200fe80000btb32t4a6eufqe2trn30
大灌篮,http://api.zui7.com:90/xg.php?id=v0300f990000bt8a98csalvsqolqv3g0
赌侠,http://api.zui7.com:90/xg.php?id=v0300fbe0000btk7n7c8vr8tvrcc589g
伦文叙老点柳先开,https://vip.ffzy-play7.com/20221112/3573_b150c48c/index.m3u8
五亿探长雷洛传2：父子情仇,https://vip1.lz-cdn1.com/20230814/21806_ee5090c0/index.m3u8
九品芝麻官,https://vip.ffzy-play6.com/20221205/9996_68ad8079/index.m3u8
百变星君,http://api.zui7.com:90/xg.php?id=v0300fc50000btkq8dbms215iljg1kmg
花田喜事1993,http://api.zui7.com:90/xg.php?id=v0300f6e0000btffucot61u0onojhm5g
逃学威龙,http://api.zui7.com:90/xg.php?id=v0300f1d0000btm9mqg693pot38jcrk0
赌侠2：上海滩赌圣,http://api.zui7.com:90/xg.php?id=v0300fac0000bsvadteet819528cci9g
爱的世界,https://vip.lzcdn2.com/20220410/2769_f301e8d3/index.m3u8
行运一条龙,https://vip.ffzy-play6.com/20221112/6024_432f2afd/index.m3u8
忍者兵,http://api.zui7.com:90/xg.php?id=v0300f7f0000btpbvi3pceqpaophbuf0
赌圣,http://api.zui7.com:90/xg.php?id=v0300f7a0000btfmf7a3ijsu0dsdb8d0
机Boy小子之真假威龙,https://svip.ryplay15.com/20250626/6786_c3fa5a05/index.m3u8
破坏之王,http://api.zui7.com:90/xg.php?id=v0300f340000bt8bopoeit197tg85oh0
新乌龙院2无敌反斗星,http://api.zui7.com:90/xg.php?id=v0200f2f0000btevknt9l9gom7ckq3ig
龙凤茶楼,https://svip.ryplay15.com/20250618/5910_33d9ed31/index.m3u8
的士判官,https://vip.ffzy-play7.com/20221224/9615_2814ae90/index.m3u8
逃学英雄传,https://vip.dytt-kan.com/20251112/10311_65a5e776/index.m3u8
庙街十二少,https://vip.dytt-live.com/20250501/5325_beb04c41/index.m3u8
赢钱专家,http://api.zui7.com:90/xg.php?id=v0200f1b0000bt4difrkh8o92204huo0
大话西游之月光宝盒,https://vip.ffzy-play6.com/20221129/9307_cfa85123/index.m3u8
毒诫,https://vip.ffzy-play6.com/20221105/4316_b91b36eb/index.m3u8
天若有情,https://cdn.yzzy28-play.com/20250703/7135_604f2c31/index.m3u8
阿郎的故事,https://vip.ffzy-play6.com/20221116/7213_5f9198b2/index.m3u8
杀手蝴蝶梦,https://vip.dytt-live.com/20250426/4949_34186e9e/index.m3u8
古惑仔情义篇之洪兴十三妹,https://vip.ffzy-play7.com/20230305/17054_b9bec023/index.m3u8
万妖国,https://c1.rrcdnbf6.com/video/wanyaoguo/HD/index.m3u8
鹿鼎记,https://vip.dytt-cine.com/20250726/42080_ba7a964e/index.m3u8
打工皇帝,https://vip1.lz-cdn1.com/20220405/1021_680b6afa/index.m3u8
绝不放过你,https://svip.ryplay15.com/20250609/5071_b43a5609/index.m3u8
黑狱断肠歌之砌生猪肉,https://svip.ryplay15.com/20250611/5201_3a320b06/index.m3u8
龙神太子,https://vod.guoluche.com/20240813/KntHvCdO/index.m3u8
少林足球,https://vip.dytt-kan.com/20251019/8590_03e4d3f8/index.m3u8
喜剧之王,https://vip.dytt-kan.com/20251114/10457_01632f7b/index.m3u8
食神,https://vip.dytt-live.com/20250417/4250_fcac695d/index.m3u8
娱乐之王,http://api.zui7.com:90/xg.php?id=v0200f1f0000bto1ucj4jo5jr8juclmg
真假美猴王之大圣无双,http://api.zui7.com:90/xg.php?id=v0200f240000bv91cg7pq3n6cu4560k0
新碧血剑,http://api.zui7.com:90/xg.php?id=v0300f330000bthmh3p9vrssfq1ik2t0
流浪地球,https://vip.ffzy-play.com/20221017/1736_ff8acb44/index.m3u8
绝代双骄,https://vip.lzcdn2.com/20220407/2543_e350a2dc/index.m3u8
小飞侠http://api.zui7.com:90/xg.php?id=v0300f910000btjelb56krsdejvodstg
大话西游：缘起,https://vip.ffzy-play7.com/20221117/5348_6211c958/index.m3u8
逃学威龙2,https://vip.ffzy-play6.com/20221112/6101_3ea56df6/index.m3u8
赌神,http://api.zui7.com:90/xg.php?id=v0200f5d0000bsv8s9st42j322dnplv0
新乌龙院之笑闹江湖,https://vip.ffzy-play6.com/20221124/8085_de115cd2/index.m3u8
英雄本色2,https://vip.dytt-kan.com/20250830/5205_fea16e78/index.m3u8
流浪地球：飞跃2020特别版,http://api.zui7.com:90/xg.php?id=v0300fb40000c01aned3rc2044bih91g
绝代双骄粤语,http://api.zui7.com:90/xg.php?id=v0200fb30000btnidg81pm00u3smacmg
审死官,https://vip.dytt-kan.com/20250730/2984_1c67df9e/index.m3u8
非洲和尚,https://vip.lz-cdn6.com/20220410/3290_74fdedb6/index.m3u8
大话西游之大圣娶亲,http://api.zui7.com:90/xg.php?id=v0200fe70000bt8f22rhairluqs9ckdg
长安伏妖,http://api.zui7.com:90/xg.php?id=v0200f070000c06g1el6q7dtl93jp790
少林寺之得宝传奇,http://api.zui7.com:90/xg.php?id=v0d00f230000c0kgagggk4jmokh7a91g
糟糕的拳头,https://vip.dytt-cine.com/20250604/27904_0ec13812/index.m3u8
刘青云辑,#genre#
风林火山2025,https://vip.dytt-cinema.com/20251012/36908_105fb057/index.m3u8
谈判专家2024,https://svip.high24-playback.com/20240719/1337_b3ecadb7/index.m3u8
扫毒3：人在天涯,https://svipsvip.ffzyread1.com/20230809/16574_5f475ce7/index.m3u8
毒。诫,http://api.zui7.com:90/xg.php?id=v0300fbb0000btq1gl6280vr3ff94kmg
一个字头的诞生,https://play.xluuss.com/play/nel25jbK/index.m3u8
